,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_ccp_alpha,param_criterion,param_loss,param_max_depth,param_max_features,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
243,0.00038051605224609375,9.5367431640625e-07,0.0,0.0,0.0507478161866795,squared_error,squared_error,32,8,3,253,"{'ccp_alpha': 0.0507478161866795, 'criterion': 'squared_error', 'loss': 'squared_error', 'max_depth': 32, 'max_features': 8, 'min_samples_split': 3, 'n_estimators': 253}",,,,,,,,433,,,,,,,
244,0.5207895278930664,0.0012259468741094802,0.0003766059875488281,3.3670241248912294e-06,0.14894393545681126,friedman_mse,huber,53,2,9,815,"{'ccp_alpha': 0.14894393545681126, 'criterion': 'friedman_mse', 'loss': 'huber', 'max_depth': 53, 'max_features': 2, 'min_samples_split': 9, 'n_estimators': 815}",-1.2435871989387874,-1.2692678920891847,-1.0420987483421984,-1.3038445618909142,-0.942533946876643,-1.1602664696275453,0.14199252404746537,129,-1.0531942070876092,-1.007624348390235,-1.0737775948319446,-1.038397289047023,-1.1604030844046902,-1.0666793047523004,0.05158244030033818
245,0.16535367965698242,0.002645788130684618,0.00036525726318359375,1.8344291745826097e-06,0.09614371219033134,squared_error,squared_error,10,6,8,760,"{'ccp_alpha': 0.09614371219033134, 'criterion': 'squared_error', 'loss': 'squared_error', 'max_depth': 10, 'max_features': 6, 'min_samples_split': 8, 'n_estimators': 760}",-1.188807865267607,-1.3000138225623497,-1.058252171509089,-1.2716405406814126,-0.9689047063797671,-1.157523821280045,0.12628281630894125,120,-0.9767911859574722,-0.9527516242234705,-0.9665340189209948,-0.9207827575944671,-1.028572133628463,-0.9690863440649735,0.03522640387673661
246,0.0006530284881591797,2.0342568404866737e-06,0.0,0.0,0.01718373529443813,friedman_mse,huber,35,10,8,343,"{'ccp_alpha': 0.01718373529443813, 'criterion': 'friedman_mse', 'loss': 'huber', 'max_depth': 35, 'max_features': 10, 'min_samples_split': 8, 'n_estimators': 343}",,,,,,,,413,,,,,,,
247,0.11376113891601562,0.002838837466264627,0.00031876564025878906,5.170990643206009e-06,0.14228942593804847,squared_error,squared_error,29,6,2,427,"{'ccp_alpha': 0.14228942593804847, 'criterion': 'squared_error', 'loss': 'squared_error', 'max_depth': 29, 'max_features': 6, 'min_samples_split': 2, 'n_estimators': 427}",-1.2053741426886766,-1.2707596181476972,-1.0328975160564051,-1.3033100701828106,-0.9114232508386285,-1.1447529195828436,0.14943048979026283,70,-1.023923923525178,-1.0000685249517274,-1.0697194427605132,-1.0240711065057972,-1.1240453999306905,-1.0483656795347813,0.04405370390651992
248,0.000368499755859375,1.2936267820597208e-06,0.0,0.0,0.035090566625626755,squared_error,squared_error,62,8,4,774,"{'ccp_alpha': 0.035090566625626755, 'criterion': 'squared_error', 'loss': 'squared_error', 'max_depth': 62, 'max_features': 8, 'min_samples_split': 4, 'n_estimators': 774}",,,,,,,,414,,,,,,,
249,0.17815394401550294,0.001340084212546979,0.0003043174743652344,9.777603774793767e-06,0.4206976741600952,squared_error,huber,44,sqrt,2,264,"{'ccp_alpha': 0.4206976741600952, 'criterion': 'squared_error', 'loss': 'huber', 'max_depth': 44, 'max_features': 'sqrt', 'min_samples_split': 2, 'n_estimators': 264}",-1.2589897611094085,-1.231749164226306,-1.0465281749606636,-1.2936026313167492,-1.0040721894877567,-1.166988384220177,0.11810311432412456,171,-1.1188574060517305,-1.1268647774685356,-1.173525633964336,-1.112311702124022,-1.1929453160794934,-1.1449009671376236,0.032228131879242256
250,0.0006798744201660156,2.471286491365421e-06,0.0,0.0,0.06394429941345625,squared_error,huber,49,10,3,391,"{'ccp_alpha': 0.06394429941345625, 'criterion': 'squared_error', 'loss': 'huber', 'max_depth': 49, 'max_features': 10, 'min_samples_split': 3, 'n_estimators': 391}",,,,,,,,415,,,,,,,
251,0.349089241027832,0.005049487926507334,0.00037302970886230467,7.338763983493224e-05,0.04705644774154133,friedman_mse,huber,48,1,7,534,"{'ccp_alpha': 0.04705644774154133, 'criterion': 'friedman_mse', 'loss': 'huber', 'max_depth': 48, 'max_features': 1, 'min_samples_split': 7, 'n_estimators': 534}",-1.2239952744174818,-1.301804772558133,-1.2100628509216405,-1.3001454046236305,-0.9873490323967377,-1.2046714669835246,0.1150492667943592,284,-0.8238889276297331,-0.7409478551083326,-0.7333024077964571,-0.7909540894036472,-0.8374262400327239,-0.7853039039941787,0.04221156532941634
252,0.09008555412292481,0.0012179648935642974,0.00027790069580078123,1.2658746837873496e-05,0.38237253405336985,friedman_mse,huber,48,7,8,129,"{'ccp_alpha': 0.38237253405336985, 'criterion': 'friedman_mse', 'loss': 'huber', 'max_depth': 48, 'max_features': 7, 'min_samples_split': 8, 'n_estimators': 129}",-1.2589897652517446,-1.2317491702676744,-1.0465280720950605,-1.2936026208157976,-1.0040722301517258,-1.1669883717164005,0.11810312314552249,170,-1.1188574058235234,-1.126864777008857,-1.1735256395785785,-1.11231170218314,-1.1929453189169674,-1.1449009687022131,0.03222813379891905
253,0.18520503044128417,0.0007529950759375269,0.00032167434692382814,3.2319570928250392e-06,0.4184650467313884,squared_error,absolute_error,19,1,3,445,"{'ccp_alpha': 0.4184650467313884, 'criterion': 'squared_error', 'loss': 'absolute_error', 'max_depth': 19, 'max_features': 1, 'min_samples_split': 3, 'n_estimators': 445}",-1.2539626903607535,-1.221681058703438,-1.011993842626455,-1.2886088543732925,-1.1360698739132118,-1.18246326399543,0.09912543570062,217,-1.1196517532117614,-1.1285386583434693,-1.1805349773830467,-1.1124453385818207,-1.2194745759926189,-1.1521290607025434,0.04129986663129564
254,0.15429773330688476,0.004651616963605761,0.0003131866455078125,3.0368200927907293e-06,0.007784821367069216,squared_error,absolute_error,46,2,8,69,"{'ccp_alpha': 0.007784821367069216, 'criterion': 'squared_error', 'loss': 'absolute_error', 'max_depth': 46, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 69}",-1.117102097058899,-1.2806875183503796,-1.0497475903916882,-1.179393210897458,-1.0362607805041566,-1.1326382394405163,0.09000606907596567,57,-0.385145456389514,-0.22787305923709888,-0.3450692384057728,-0.36115291976064406,-0.3486093996737325,-0.3335700146933524,0.05468291228053422
255,0.3307350635528564,0.007933148573654871,0.000366973876953125,8.748889878219388e-06,0.14331205673379455,friedman_mse,absolute_error,14,7,2,706,"{'ccp_alpha': 0.14331205673379455, 'criterion': 'friedman_mse', 'loss': 'absolute_error', 'max_depth': 14, 'max_features': 7, 'min_samples_split': 2, 'n_estimators': 706}",-1.3343444320820854,-1.2759722982318555,-1.0147428674656773,-1.2886088543732925,-1.1360698739132118,-1.2099476652132244,0.11796968387155717,298,-1.0490653737201086,-1.0050476543134756,-1.0389149131647126,-1.1124453385818207,-1.2194745759926189,-1.0849895711545474,0.0756890584295118
256,0.6311797618865966,0.010870698312118265,0.0004097461700439453,2.6436137601072605e-05,0.10171892884959483,friedman_mse,huber,13,6,8,910,"{'ccp_alpha': 0.10171892884959483, 'criterion': 'friedman_mse', 'loss': 'huber', 'max_depth': 13, 'max_features': 6, 'min_samples_split': 8, 'n_estimators': 910}",-1.2132030920288541,-1.301799582629968,-1.0378115216467703,-1.2695405004948856,-0.9612979205277472,-1.156730523465645,0.1336382468674036,116,-1.0103173237400564,-0.9619401949163844,-1.0258834876625553,-0.9806728058203839,-1.0626413674158266,-1.0082910359110415,0.0351531672255229
257,0.00038270950317382814,7.352266154042167e-06,0.0,0.0,0.03999570417674334,friedman_mse,squared_error,41,10,5,980,"{'ccp_alpha': 0.03999570417674334, 'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 41, 'max_features': 10, 'min_samples_split': 5, 'n_estimators': 980}",,,,,,,,417,,,,,,,
258,0.1555017948150635,0.0012750746459645025,0.00028967857360839844,8.086573381691007e-06,0.025002428224650975,squared_error,huber,15,7,2,190,"{'ccp_alpha': 0.025002428224650975, 'criterion': 'squared_error', 'loss': 'huber', 'max_depth': 15, 'max_features': 7, 'min_samples_split': 2, 'n_estimators': 190}",-1.108701720839353,-1.3564546581168715,-1.2068832331955808,-1.444179422035948,-1.2133738431911254,-1.265918575475776,0.11911084886534898,357,-0.5841540683268368,-0.6324860280521977,-0.5929178112750214,-0.5812143727528001,-0.6069085413526054,-0.5995361643518923,0.0187411044684355
259,0.4936269760131836,0.0018145501760753373,0.00037183761596679685,4.207530673686176e-06,0.02491388961250461,squared_error,huber,55,2,8,742,"{'ccp_alpha': 0.02491388961250461, 'criterion': 'squared_error', 'loss': 'huber', 'max_depth': 55, 'max_features': 2, 'min_samples_split': 8, 'n_estimators': 742}",-1.1981546240349474,-1.4181384121367655,-1.1388550609781785,-1.2977144337989261,-1.085435942393733,-1.22765969466851,0.11846874368546734,330,-0.6466810612444551,-0.5830228994557463,-0.600633049571466,-0.6024821612117729,-0.6207375177015907,-0.6107113378370062,0.021588358654473103
260,0.1857450485229492,0.0026551799544732467,0.000389862060546875,1.0029915700697766e-05,0.02621069741714442,squared_error,squared_error,15,5,9,897,"{'ccp_alpha': 0.02621069741714442, 'criterion': 'squared_error', 'loss': 'squared_error', 'max_depth': 15, 'max_features': 5, 'min_samples_split': 9, 'n_estimators': 897}",-1.0645447228948732,-1.4094850220444477,-1.2511944532942065,-1.3034516249178458,-1.1039415524386635,-1.2265234751180072,0.12748722994013245,326,-0.5964598061498335,-0.57030561766173,-0.5656480180433622,-0.5662907318442038,-0.593619349649227,-0.5784647046696714,0.013656725178263631
261,1.225177812576294,0.07594208249816292,0.0006833553314208984,9.82128751306952e-05,0.03806020856877679,friedman_mse,absolute_error,35,1,8,847,"{'ccp_alpha': 0.03806020856877679, 'criterion': 'friedman_mse', 'loss': 'absolute_error', 'max_depth': 35, 'max_features': 1, 'min_samples_split': 8, 'n_estimators': 847}",-1.0344376930791606,-1.4095222721749487,-1.1900647836620537,-1.2167045872910154,-1.0576765848896956,-1.1816811842193748,0.13436239890771978,213,-0.15819292960068687,-0.09574655258807346,-0.16666143703209518,-0.2856296144673229,-0.32250098851265846,-0.20574630444016737,0.08473711725119613
262,0.20556168556213378,0.0007622147843821052,0.0002999305725097656,3.9292076252847035e-06,0.13904321079391144,squared_error,huber,49,log2,2,305,"{'ccp_alpha': 0.13904321079391144, 'criterion': 'squared_error', 'loss': 'huber', 'max_depth': 49, 'max_features': 'log2', 'min_samples_split': 2, 'n_estimators': 305}",-1.2235242351181912,-1.2692678920891847,-1.0420987483421984,-1.2931510108848598,-0.9262232394421052,-1.150853025175308,0.14271505566395357,88,-1.0376501562763079,-1.007624348390235,-1.0737775948319446,-1.0228970103709696,-1.1482972246524032,-1.0580492669043722,0.05017280426296936
263,2.114173173904419,0.08932210456601802,0.0007444381713867188,1.3470628620232457e-05,0.0018262099883609838,friedman_mse,absolute_error,56,5,4,764,"{'ccp_alpha': 0.0018262099883609838, 'criterion': 'friedman_mse', 'loss': 'absolute_error', 'max_depth': 56, 'max_features': 5, 'min_samples_split': 4, 'n_estimators': 764}",-1.1545881104661448,-1.3108461411380183,-1.129556098010823,-1.024036547207105,-0.9202760832053015,-1.1078605960054786,0.13120343558544642,34,-0.00038437157281777444,-7.45927283394686e-05,-0.001697665397970391,-0.0006223313050608669,-0.0004841768271331129,-0.0006526275662643228,0.0005527174932148405
264,0.20135316848754883,0.0007534017230884511,0.0003292560577392578,9.585494366312573e-06,0.25698835070346043,squared_error,absolute_error,24,5,7,457,"{'ccp_alpha': 0.25698835070346043, 'criterion': 'squared_error', 'loss': 'absolute_error', 'max_depth': 24, 'max_features': 5, 'min_samples_split': 7, 'n_estimators': 457}",-1.2539626903607535,-1.221681058703438,-1.011993842626455,-1.2886088543732925,-1.1360698739132118,-1.18246326399543,0.09912543570062,217,-1.1196517532117614,-1.1285386583434693,-1.1805349773830467,-1.1124453385818207,-1.2194745759926189,-1.1521290607025434,0.04129986663129564
265,0.00045785903930664065,1.3641710244806832e-05,0.0,0.0,0.41260723894223583,squared_error,absolute_error,48,9,7,477,"{'ccp_alpha': 0.41260723894223583, 'criterion': 'squared_error', 'loss': 'absolute_error', 'max_depth': 48, 'max_features': 9, 'min_samples_split': 7, 'n_estimators': 477}",,,,,,,,419,,,,,,,
266,0.24283595085144044,0.00513512685334483,0.0003166675567626953,1.035779875365102e-05,0.13355451168825028,squared_error,huber,28,7,7,343,"{'ccp_alpha': 0.13355451168825028, 'criterion': 'squared_error', 'loss': 'huber', 'max_depth': 28, 'max_features': 7, 'min_samples_split': 7, 'n_estimators': 343}",-1.2072236974042916,-1.2851192469476513,-1.0347662197769703,-1.2890510835110283,-0.9587653287680964,-1.1549851152816075,0.13460477924629458,103,-1.0372938135526801,-1.0004403908371162,-1.067966890364243,-1.0109698363754027,-1.1369565602258367,-1.0507254982710559,0.049035857255560346
267,0.2632594108581543,0.005080595060149816,0.00031919479370117186,9.676857676670701e-06,0.05500073672998741,squared_error,huber,41,5,5,362,"{'ccp_alpha': 0.05500073672998741, 'criterion': 'squared_error', 'loss': 'huber', 'max_depth': 41, 'max_features': 5, 'min_samples_split': 5, 'n_estimators': 362}",-1.164392240762947,-1.2985601995779428,-1.1111863409756289,-1.2244439373161924,-1.1370318361174458,-1.1871229109500314,0.06723583882168666,244,-0.8653624813251113,-0.8056673507486878,-0.7594840534494527,-0.764893753605437,-0.7956078217716234,-0.7982030921800624,0.03789857551758327
268,0.2054075241088867,0.010235827317152226,0.0003856658935546875,6.507735457749985e-06,0.10484922211417176,friedman_mse,squared_error,11,7,7,883,"{'ccp_alpha': 0.10484922211417176, 'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 11, 'max_features': 7, 'min_samples_split': 7, 'n_estimators': 883}",-1.193773720570721,-1.3000138225623497,-1.0362368670420141,-1.3039337087966738,-1.038364378386792,-1.1744644994717102,0.11876689440887815,200,-0.9729741330537373,-0.9527516242234705,-1.0293859465558204,-0.9721784140557835,-1.0303861586579481,-0.9915352553093519,0.03214168670666466
269,0.185783052444458,0.002678799668998429,0.00039539337158203127,1.046828623111826e-05,0.24241978001862582,squared_error,squared_error,18,log2,6,970,"{'ccp_alpha': 0.24241978001862582, 'criterion': 'squared_error', 'loss': 'squared_error', 'max_depth': 18, 'max_features': 'log2', 'min_samples_split': 6, 'n_estimators': 970}",-1.2371996965209797,-1.242766115813737,-1.042447917159892,-1.3040297705301882,-0.9783612464736502,-1.1609609492996893,0.12677626726929123,130,-1.0972151758366715,-1.0699144709247155,-1.1281265051194185,-1.089412558117084,-1.192021111783219,-1.1153379643562216,0.04267952151107903
270,0.06233015060424805,0.0022759992145964104,0.0002921581268310547,5.224795065235998e-06,0.0822005142032406,friedman_mse,squared_error,38,6,8,277,"{'ccp_alpha': 0.0822005142032406, 'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 38, 'max_features': 6, 'min_samples_split': 8, 'n_estimators': 277}",-1.1883472659644938,-1.299682873418669,-1.0759831079127007,-1.2500482127901458,-1.0211413322946823,-1.1670405584761385,0.1044186512798189,176,-0.9437881352483365,-0.881977426325304,-0.9366985484268753,-0.9073569383748643,-0.9650352990345225,-0.9269712694819805,0.02910486276359815
271,0.9945065975189209,0.05260649572455468,0.0005495071411132813,2.7932809780444007e-05,0.03689325618898517,squared_error,absolute_error,22,5,4,481,"{'ccp_alpha': 0.03689325618898517, 'criterion': 'squared_error', 'loss': 'absolute_error', 'max_depth': 22, 'max_features': 5, 'min_samples_split': 4, 'n_estimators': 481}",-1.109900327014179,-1.283128629670763,-1.1372437330746903,-1.0136126512077666,-1.0873395637511978,-1.1262449809437194,0.08854408245286403,53,-0.1246520423198699,-0.0380842721545355,-0.05338321488531201,-0.09387059477275919,-0.13816579468115922,-0.08963118376272716,0.03891282806704171
272,0.6747352123260498,0.012497465303239776,0.00042643547058105467,1.1190546255081317e-05,0.061787162025013935,friedman_mse,huber,55,log2,3,989,"{'ccp_alpha': 0.061787162025013935, 'criterion': 'friedman_mse', 'loss': 'huber', 'max_depth': 55, 'max_features': 'log2', 'min_samples_split': 3, 'n_estimators': 989}",-1.2225812169778483,-1.3222457207602019,-1.1593509688504302,-1.2710333629011823,-1.0598840523615192,-1.2070190643702363,0.0911462039168868,291,-0.879087369235614,-0.811342311579566,-0.8037187592440136,-0.8306678349102719,-0.8858851315465963,-0.8421402813032124,0.034161512121636935
273,1.9399006366729736,0.08562037686124424,0.0007690906524658204,8.781372827410852e-05,0.0042051699597844576,squared_error,absolute_error,47,6,2,634,"{'ccp_alpha': 0.0042051699597844576, 'criterion': 'squared_error', 'loss': 'absolute_error', 'max_depth': 47, 'max_features': 6, 'min_samples_split': 2, 'n_estimators': 634}",-1.1684559551582183,-1.2993974373052033,-1.0841015756400858,-1.1812191117709014,-1.004003174703702,-1.1474354509156224,0.09925687912040611,75,-0.000818112295598589,-0.0014179702455559987,-0.0012099728726812139,-7.268088568384715e-05,-0.0014706523520860036,-0.0009978777303211305,0.0005163879794499076
274,0.2182474136352539,0.006820959427036482,0.0003976345062255859,1.6834715442188567e-05,0.09866078140139878,friedman_mse,squared_error,21,6,6,944,"{'ccp_alpha': 0.09866078140139878, 'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 21, 'max_features': 6, 'min_samples_split': 6, 'n_estimators': 944}",-1.188807865267607,-1.3000138225623497,-1.058252171509089,-1.323434985121537,-1.024823045423791,-1.1790663779768746,0.12161624379728542,209,-0.9767911859574722,-0.9527516242234705,-0.9665340189209948,-0.966265556573031,-1.0080789742588334,-0.9740842719867604,0.01863431060427142
275,0.000664520263671875,1.2458505761308937e-05,0.0,0.0,0.005760945107159083,squared_error,huber,58,8,5,655,"{'ccp_alpha': 0.005760945107159083, 'criterion': 'squared_error', 'loss': 'huber', 'max_depth': 58, 'max_features': 8, 'min_samples_split': 5, 'n_estimators': 655}",,,,,,,,431,,,,,,,
276,2.118356466293335,0.08302377655013889,0.0007946491241455078,7.835408148512621e-05,0.012626133322546388,friedman_mse,absolute_error,49,auto,4,820,"{'ccp_alpha': 0.012626133322546388, 'criterion': 'friedman_mse', 'loss': 'absolute_error', 'max_depth': 49, 'max_features': 'auto', 'min_samples_split': 4, 'n_estimators': 820}",-1.0792830867301804,-1.2727428709231192,-1.1335547665896966,-1.0965266825280457,-0.8080278164651155,-1.0780270446472313,0.15115619627973917,12,-0.0009115252839814147,-0.0020317644098293776,-0.00117376921174522,-0.06852591277514881,-0.0020975163065382117,-0.014948097597448607,0.026792942602603696
277,0.09374008178710938,0.0003196174628607181,0.0002774715423583984,4.311093159597666e-06,0.1416368306010139,squared_error,huber,61,2,3,141,"{'ccp_alpha': 0.1416368306010139, 'criterion': 'squared_error', 'loss': 'huber', 'max_depth': 61, 'max_features': 2, 'min_samples_split': 3, 'n_estimators': 141}",-1.223524235041593,-1.2692678893094718,-1.0420987424511805,-1.2931510138011453,-0.9262281952972422,-1.1508540151801265,0.1427134966021013,89,-1.0376501562736848,-1.0076243484726057,-1.0737775950621593,-1.0228970102525092,-1.148302439770669,-1.0580503099663257,0.05017468041696838
278,0.11902394294738769,0.0019380559544428888,0.0003354072570800781,4.089139284995717e-06,0.0326185655219898,squared_error,squared_error,23,4,6,565,"{'ccp_alpha': 0.0326185655219898, 'criterion': 'squared_error', 'loss': 'squared_error', 'max_depth': 23, 'max_features': 4, 'min_samples_split': 6, 'n_estimators': 565}",-1.0820764398250995,-1.3012954232568317,-1.1394206112584098,-1.2926765592815603,-1.1585253744248787,-1.1947988816093562,0.08718993313646521,262,-0.6350213401600658,-0.613210836714062,-0.5766670131082139,-0.5884356715747293,-0.6280177849437313,-0.6082705293001605,0.022459610153079443
279,0.19223690032958984,0.0018686268066044045,0.0002960681915283203,5.022433230384667e-06,0.003623026341103554,friedman_mse,huber,17,6,5,200,"{'ccp_alpha': 0.003623026341103554, 'criterion': 'friedman_mse', 'loss': 'huber', 'max_depth': 17, 'max_features': 6, 'min_samples_split': 5, 'n_estimators': 200}",-1.0953897309578617,-1.424238671955479,-1.2703902329761612,-1.416776714573844,-1.2271087470824054,-1.2867808195091501,0.12349376523879475,363,-0.2493536989816718,-0.24588309113251203,-0.2713316276585039,-0.2542072217086695,-0.2694711433694097,-0.2580493565701534,0.010442896292132665
280,0.1394721031188965,0.005287483560933879,0.00033969879150390624,2.002716064453125e-06,0.09989077578348196,friedman_mse,squared_error,18,7,8,614,"{'ccp_alpha': 0.09989077578348196, 'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 18, 'max_features': 7, 'min_samples_split': 8, 'n_estimators': 614}",-1.188807865267607,-1.3000138225623497,-1.0359470442686107,-1.2814814176740041,-1.0029338170836348,-1.1618367933712412,0.12266503254151243,134,-0.9767911859574722,-0.9527516242234705,-1.0146009732155232,-0.9306809832134384,-1.0413669637053082,-0.9832383460630425,0.04023886937417971
281,1.76732497215271,0.025268594466820362,0.0006924152374267578,1.2698917496045004e-05,0.022433245966640432,squared_error,absolute_error,14,1,5,727,"{'ccp_alpha': 0.022433245966640432, 'criterion': 'squared_error', 'loss': 'absolute_error', 'max_depth': 14, 'max_features': 1, 'min_samples_split': 5, 'n_estimators': 727}",-1.1720267807184417,-1.4879464886736402,-1.256195193509783,-1.2836337418179558,-1.1562754705747889,-1.2712155350589218,0.11866065580919472,358,-0.01251429719964277,-0.07969690323798492,-0.022566495235936707,-0.07112826718017766,-0.05285295915279322,-0.047751784401307056,0.026339900694863225
282,0.6451253890991211,0.007978763690287867,0.0004047870635986328,1.623446710407422e-05,0.3567124799837975,friedman_mse,huber,41,4,3,933,"{'ccp_alpha': 0.3567124799837975, 'criterion': 'friedman_mse', 'loss': 'huber', 'max_depth': 41, 'max_features': 4, 'min_samples_split': 3, 'n_estimators': 933}",-1.258989761109406,-1.2317491642262988,-1.0465281749608721,-1.2936026313167548,-1.0040721894877527,-1.166988384220217,0.11810311432408314,172,-1.1188574060517307,-1.126864777468536,-1.1735256339643245,-1.112311702124022,-1.1929453160794932,-1.1449009671376214,0.03222813187924005
283,0.18780674934387206,0.001650103033818094,0.00032215118408203126,1.1333688023097315e-05,0.4512785561624937,squared_error,absolute_error,15,7,7,417,"{'ccp_alpha': 0.4512785561624937, 'criterion': 'squared_error', 'loss': 'absolute_error', 'max_depth': 15, 'max_features': 7, 'min_samples_split': 7, 'n_estimators': 417}",-1.2539626903607535,-1.221681058703438,-1.011993842626455,-1.2886088543732925,-1.1360698739132118,-1.18246326399543,0.09912543570062,217,-1.1196517532117614,-1.1285386583434693,-1.1805349773830467,-1.1124453385818207,-1.2194745759926189,-1.1521290607025434,0.04129986663129564
284,0.2244865894317627,0.005019917916108929,0.00040106773376464845,6.876051343006804e-06,0.13308221360883962,squared_error,squared_error,36,6,7,989,"{'ccp_alpha': 0.13308221360883962, 'criterion': 'squared_error', 'loss': 'squared_error', 'max_depth': 36, 'max_features': 6, 'min_samples_split': 7, 'n_estimators': 989}",-1.2053741426886766,-1.2854186543373238,-1.0368877924212796,-1.3033100701828106,-0.9291965509351022,-1.1520374421130386,0.1459015174773466,93,-1.023923923525178,-0.9870397425399893,-1.0574597040215739,-1.0240711065057972,-1.0998847514235168,-1.038475845603211,0.03793776018021019
285,0.4113157749176025,0.0039783639959629705,0.0003547191619873047,8.660076968953318e-06,0.4945787357577078,friedman_mse,huber,17,auto,7,563,"{'ccp_alpha': 0.4945787357577078, 'criterion': 'friedman_mse', 'loss': 'huber', 'max_depth': 17, 'max_features': 'auto', 'min_samples_split': 7, 'n_estimators': 563}",-1.258989761109406,-1.2317491642262988,-1.0465281749608721,-1.2936026313167548,-1.0040721894877527,-1.166988384220217,0.11810311432408314,172,-1.1188574060517307,-1.126864777468536,-1.1735256339643245,-1.112311702124022,-1.1929453160794932,-1.1449009671376214,0.03222813187924005
286,0.0004802703857421875,7.928412597300668e-06,0.0,0.0,0.26653986210227587,friedman_mse,absolute_error,53,8,9,886,"{'ccp_alpha': 0.26653986210227587, 'criterion': 'friedman_mse', 'loss': 'absolute_error', 'max_depth': 53, 'max_features': 8, 'min_samples_split': 9, 'n_estimators': 886}",,,,,,,,424,,,,,,,
287,0.4666877269744873,0.010766748379962396,0.00035748481750488283,6.152123374435887e-06,0.05621132698724982,squared_error,huber,53,4,2,643,"{'ccp_alpha': 0.05621132698724982, 'criterion': 'squared_error', 'loss': 'huber', 'max_depth': 53, 'max_features': 4, 'min_samples_split': 2, 'n_estimators': 643}",-1.1662210139241564,-1.3327479162454785,-1.0676741973456256,-1.3088940729950853,-1.0466509822302956,-1.1844376365481284,0.11868955456930853,239,-0.8787357895910691,-0.7949855395046281,-0.7507641308276277,-0.7878654564322676,-0.8150327293259547,-0.8054767291363095,0.04212338419018544
288,0.29987645149230957,0.0017908502819015501,0.00032639503479003906,1.4323381840627871e-05,0.019592934335398868,squared_error,huber,57,4,9,422,"{'ccp_alpha': 0.019592934335398868, 'criterion': 'squared_error', 'loss': 'huber', 'max_depth': 57, 'max_features': 4, 'min_samples_split': 9, 'n_estimators': 422}",-1.0777174056513177,-1.365451579691658,-1.158475252099615,-1.391308107692239,-1.2059844825306474,-1.2397873655330955,0.12064078631285866,342,-0.6129264389004988,-0.5306024208136285,-0.5276692327479461,-0.5614060421871673,-0.5505741797246066,-0.5566356628747695,0.030805627177023308
289,0.1342306137084961,0.0007459835484228369,0.0003671169281005859,6.408804937901093e-06,0.025860327370502534,friedman_mse,squared_error,46,1,6,771,"{'ccp_alpha': 0.025860327370502534, 'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 46, 'max_features': 1, 'min_samples_split': 6, 'n_estimators': 771}",-1.1369419898354876,-1.2596479191268715,-1.1639471688016605,-1.2140745236891644,-0.9681810472751712,-1.148558529745671,0.09953992996719227,79,-0.5768016583481369,-0.5630675202436317,-0.5566428634310546,-0.5790738228900089,-0.6408059855224165,-0.5832783700870496,0.029956572620963556
290,0.11290016174316406,0.0019571489564747437,0.0002789020538330078,3.892580343620024e-06,0.013445886200161053,friedman_mse,huber,58,7,6,127,"{'ccp_alpha': 0.013445886200161053, 'criterion': 'friedman_mse', 'loss': 'huber', 'max_depth': 58, 'max_features': 7, 'min_samples_split': 6, 'n_estimators': 127}",-1.1127642281453307,-1.3686878838297838,-1.2764359341841622,-1.5074266346867373,-1.2549305339576384,-1.3040490429607305,0.1306182350570703,367,-0.501708308990359,-0.4926009870688424,-0.4726663909157788,-0.5223374891176494,-0.4827722842614115,-0.4944170920708082,0.01699825404241597
291,0.24662532806396484,0.004671693429757292,0.0003224849700927734,4.025251310425812e-06,0.04313785040609746,squared_error,huber,19,6,6,334,"{'ccp_alpha': 0.04313785040609746, 'criterion': 'squared_error', 'loss': 'huber', 'max_depth': 19, 'max_features': 6, 'min_samples_split': 6, 'n_estimators': 334}",-1.1469985723526588,-1.3311452983246268,-1.1003404003448791,-1.3408173801447936,-1.1239908284657965,-1.208658495926551,0.10504509256346958,297,-0.790086530783767,-0.768503307107956,-0.737651885381744,-0.7536810651254641,-0.7394642788916455,-0.7578774134581152,0.019575810096214553
292,0.0003819465637207031,9.655216565759937e-07,0.0,0.0,0.04825041874624851,friedman_mse,squared_error,23,9,4,471,"{'ccp_alpha': 0.04825041874624851, 'criterion': 'friedman_mse', 'loss': 'squared_error', 'max_depth': 23, 'max_features': 9, 'min_samples_split': 4, 'n_estimators': 471}",,,,,,,,425,,,,,,,
