,NMF1,NMF2,NMF3,NMF4,NMF5,Class
C28 H20 O17,0.1408401035695611,0.6609675476327731,0.4692665977061013,0.8274759617022968,1.569924118536804e-06,condHC
C27 H18 O16,0.1388130276674076,0.6615724165321889,0.4696354099881668,0.8221365568092128,1.569924118536804e-06,condHC
C26 H20 O18,0.1701751027495286,0.6844922041440368,0.4666730992386231,0.8079914665824489,1.569924118536804e-06,condHC
C26 H18 O14,0.1417457210781229,0.6004742712010586,0.5009112324160899,0.8175842146999642,1.569924118536804e-06,condHC
C16 H12 O13,0.1902644727731657,0.5648515137025962,0.5124783676264192,0.8217242605376085,1.569924118536804e-06,condHC
C29 H22 O18,0.1493423183587807,0.5510805137983533,0.3389286235876315,0.8593302301061074,1.569924118536804e-06,condHC
C28 H22 O17,0.1968867992390979,0.5416182257414595,0.4703715629622582,0.7572987637042262,1.569924118536804e-06,condHC
C28 H22 O16,0.2385078723626585,0.4671373710732324,0.4926869531849822,0.7616276090153209,1.569924118536804e-06,condHC
C11 H6 O6,0.2170237707251081,0.5204822370420926,0.5592496354433972,0.7353003057878766,1.569924118536804e-06,condHC
C13 H10 O10,0.1498577566614245,0.5147342352503408,0.6115728147524276,0.7380002798799508,1.569924118536804e-06,condHC
C14 H8 O8,0.1121264781750613,0.4517534811592917,0.5614353841518185,0.7606364339081022,1.569924118536804e-06,condHC
C10 H6 O7,0.1116130185704062,0.464562691715204,0.5199808120567929,0.7633272468442915,1.569924118536804e-06,condHC
C23 H14 O12,0.1561731469944178,0.4930182006132316,0.5099788918306548,0.8320910599421953,1.569924118536804e-06,condHC
C22 H14 O11,0.1189529611891664,0.4641715493191278,0.518323801672299,0.8626383367731187,1.569924118536804e-06,condHC
C19 H12 O10,0.2577580239709994,0.6135414718586342,0.5428552474037175,0.7565051509152172,1.569924118536804e-06,condHC
C18 H12 O9,0.255371814383902,0.6161379616829872,0.5415995833729734,0.7549496132000661,1.569924118536804e-06,condHC
C22 H16 O11,0.3221927710698524,0.6452806408533572,0.4865995022366577,0.743984284944344,1.569924118536804e-06,condHC
C26 H20 O14,0.3323778559750317,0.5908817228452866,0.4900889604019779,0.764793562867348,1.569924118536804e-06,condHC
C27 H20 O15,0.3332019711639082,0.5893706953449798,0.4917330048850425,0.7652934875865453,1.569924118536804e-06,condHC
C25 H18 O13,0.3460138402660733,0.533359610326095,0.4954200936153992,0.7564188501713756,1.569924118536804e-06,condHC
C20 H14 O10,0.3733131599646579,0.5673310785408148,0.4917661753199873,0.7186814379314871,1.569924118536804e-06,condHC
C14 H10 O7,0.3196926485909516,0.539502891674202,0.5722345084523359,0.7312534204967895,0.0658492556681171,condHC
C13 H8 O7,0.3391218848906722,0.5024623735314286,0.5579338748572558,0.7488450968918366,1.569924118536804e-06,condHC
C16 H10 O8,0.2763492941959227,0.443685094783547,0.623186404480761,0.777518452648021,1.569924118536804e-06,condHC
C26 H20 O17,0.2793083493741453,0.7678003931828596,0.4819539311181316,0.7213646386995017,1.569924118536804e-06,condHC
C17 H10 O10,0.2356571446376132,0.8155642701021003,0.5342630706627309,0.7321881681945734,1.569924118536804e-06,condHC
C16 H10 O9,0.2423751248708711,0.7651968742026929,0.5422472818538789,0.7382202361347676,1.569924118536804e-06,condHC
C16 H10 O10,0.2360370045578181,0.7741541877059341,0.5347633317307585,0.7439347173376247,0.0512876451953381,condHC
C24 H16 O13,0.1785163291675812,0.7698334660437951,0.5019513681651007,0.7148130402813812,1.569924118536804e-06,condHC
C13 H8 O9,0.2035246922974346,0.6841241977122388,0.529735743792515,0.6988115546693969,1.569924118536804e-06,condHC
C20 H12 O11,0.1317802716496861,0.7283328481207492,0.5538355761426141,0.7632759974794872,1.569924118536804e-06,condHC
C16 H10 O11,0.1241121281563113,0.7813063336630208,0.5454537572318707,0.7840638551153017,1.569924118536804e-06,condHC
C23 H14 O13,0.118438387001467,0.8315986180117337,0.5377318867947941,0.7629048600241766,1.569924118536804e-06,condHC
C26 H18 O17,0.1555798381595363,0.8383408236017683,0.4752578384840045,0.740043704466953,1.569924118536804e-06,condHC
C26 H18 O15,0.1663183573781039,0.8563501634620143,0.5309183055937285,0.7141135174315554,1.569924118536804e-06,condHC
C22 H14 O12,0.1697627821635855,0.8534354336290239,0.5309257828620374,0.711703204041247,1.569924118536804e-06,condHC
C25 H16 O15,0.1620194105764262,0.9076723195539386,0.5250449511098016,0.6943806531966106,1.569924118536804e-06,condHC
C23 H14 O14,0.1653164975021818,0.9033385839118931,0.4885745749332057,0.6692568691630271,1.569924118536804e-06,condHC
C20 H14 O15,0.1523038656945966,0.9140551946987794,0.5299580334338894,0.5519479582615968,1.569924118536804e-06,condHC
C25 H18 O17,0.151895277083341,0.8560908478623975,0.4827581749610784,0.5827144389818778,1.569924118536804e-06,condHC
C17 H10 O11,0.1245987375806645,0.8288325046159462,0.5026852938677809,0.5967126409169441,1.569924118536804e-06,condHC
C19 H14 O15,0.1732926917115397,0.80949871113399,0.5469902960966432,0.5986385194651549,1.569924118536804e-06,condHC
C17 H12 O13,0.1594136156062064,0.8863907670793223,0.3777084813540792,0.5825890594909531,1.569924118536804e-06,condHC
C20 H12 O12,0.1272190346538646,0.8417385166890635,0.3361047218472098,0.5999027147204551,1.569924118536804e-06,condHC
C21 H12 O13,0.1267641470143551,0.8423002868216904,0.3350314156632544,0.6052191503386397,1.569924118536804e-06,condHC
C19 H12 O13,0.1638252980996183,0.9145746292301058,0.3228323717354167,0.6773505512316178,1.569924118536804e-06,condHC
C21 H12 O12,0.119943687758051,0.8467119456767559,0.3725581946247032,0.7675062386586439,1.569924118536804e-06,condHC
C18 H10 O12,2.4256377054600782e-06,0.8670414692879714,0.379582292746827,0.6787339300270029,1.569924118536804e-06,condHC
C18 H10 O11,2.4256377054600782e-06,0.867919511265608,0.3795913211505829,0.6788365615269868,1.569924118536804e-06,condHC
C23 H14 O16,2.4256377054600782e-06,0.881770000880452,0.4796889154110954,0.6677380203282066,1.569924118536804e-06,condHC
C24 H14 O15,2.4256377054600782e-06,0.8820561477719745,0.4788098988850597,0.6645794573603957,1.569924118536804e-06,condHC
C25 H16 O16,2.4256377054600782e-06,0.9312875517586868,0.4766353263063981,0.6587011817714065,1.569924118536804e-06,condHC
C23 H14 O15,2.4256377054600782e-06,0.9520931299682072,0.5270359328878579,0.646971184668456,1.569924118536804e-06,condHC
C19 H12 O14,2.4256377054600782e-06,0.942585292981641,0.5249043943746761,0.6494043345632886,1.569924118536804e-06,condHC
C20 H12 O14,2.4256377054600782e-06,0.9037536656043405,0.5364656829975509,0.6595865388896378,1.569924118536804e-06,condHC
C21 H12 O14,2.4256377054600782e-06,0.9011754515851028,0.5365536602182917,0.66041768143802,1.569924118536804e-06,condHC
C24 H14 O16,2.4256377054600782e-06,0.7965360641483169,0.4901693012635947,0.6859130897516229,1.569924118536804e-06,condHC
C25 H14 O15,2.4256377054600782e-06,0.7811734625348405,0.4905286476421627,0.6828725596473123,1.569924118536804e-06,condHC
C24 H14 O14,2.4256377054600782e-06,0.7798888541849425,0.4896253299941231,0.6830373276828622,1.569924118536804e-06,condHC
C22 H14 O16,2.4256377054600782e-06,0.7747408611334438,0.489229233637271,0.6850763265906931,1.569924118536804e-06,condHC
C22 H16 O17,2.4256377054600782e-06,0.7748091443613477,0.4900935342629116,0.6832687907035245,1.569924118536804e-06,condHC
C18 H12 O14,2.4256377054600782e-06,0.7739358420430599,0.4923165499947659,0.683807794169805,1.569924118536804e-06,condHC
C23 H16 O17,2.4256377054600782e-06,0.7752014917555634,0.4923981635829033,0.6854742394049904,1.569924118536804e-06,condHC
C27 H20 O18,2.4256377054600782e-06,0.7330664824786843,0.4753253327623034,0.6974838066611959,1.569924118536804e-06,condHC
C25 H16 O17,2.4256377054600782e-06,0.741040597833317,0.4944376680595598,0.6962647975902354,1.569924118536804e-06,condHC
C23 H12 O14,2.4256377054600782e-06,0.7465377190124285,0.4940484921531637,0.6972063165771514,1.569924118536804e-06,condHC
C22 H12 O15,2.4256377054600782e-06,0.7474158413232743,0.4959662921562819,0.6952645055839237,1.569924118536804e-06,condHC
C26 H16 O16,2.4256377054600782e-06,0.7296891136933418,0.4954545765495684,0.695840153673743,1.569924118536804e-06,condHC
C21 H14 O16,2.4256377054600782e-06,0.7257775290661618,0.4952402016762444,0.6948158302295308,1.569924118536804e-06,condHC
C25 H18 O18,2.4256377054600782e-06,0.7255084931482199,0.5015855388358179,0.6953237211712365,1.569924118536804e-06,condHC
C18 H10 O10,2.4256377054600782e-06,0.7542501891043747,0.5610008673631238,0.6859959827225026,1.569924118536804e-06,condHC
C19 H10 O11,2.4256377054600782e-06,0.7595497709218204,0.5605244301446549,0.6837112701070776,1.569924118536804e-06,condHC
C22 H12 O13,2.4256377054600782e-06,0.8092511241829309,0.5484769202181835,0.6736511260122745,1.569924118536804e-06,condHC
C22 H12 O14,2.4256377054600782e-06,0.8521566896034046,0.5408654588067744,0.6653031886752889,1.569924118536804e-06,condHC
C28 H20 O18,2.4256377054600782e-06,0.6509546557593449,0.4629022889668292,0.6670794792675077,1.569924118536804e-06,condHC
C24 H18 O18,2.4256377054600782e-06,0.6517059319327078,0.4631775558496261,0.6668550973335194,1.569924118536804e-06,condHC
C27 H18 O17,2.4256377054600782e-06,0.6509089461632538,0.49294957234798,0.6602862387666305,1.569924118536804e-06,condHC
C20 H12 O15,2.4256377054600782e-06,0.634728311479487,0.517714523623236,0.7085025971213081,1.569924118536804e-06,condHC
C25 H14 O16,2.4256377054600782e-06,0.6424574507123628,0.5090525060144283,0.7157865569287061,1.569924118536804e-06,condHC
C23 H12 O15,2.4256377054600782e-06,0.6437802173366778,0.5069161152313865,0.7197558158071274,1.569924118536804e-06,condHC
C26 H18 O18,2.4256377054600782e-06,0.6437641105282134,0.4817078573999024,0.7167125860385224,1.569924118536804e-06,condHC
C28 H22 O18,2.4256377054600782e-06,0.6833190179554363,0.4750944522169146,0.704411056727382,1.569924118536804e-06,condHC
C21 H12 O15,2.4256377054600782e-06,0.6937743048124734,0.5011466072770048,0.7022717276727363,1.569924118536804e-06,condHC
C25 H16 O14,2.4256377054600782e-06,0.6802310093899882,0.5042954122345291,0.7069639212437999,1.569924118536804e-06,condHC
C20 H14 O16,2.4256377054600782e-06,0.6777247739262824,0.5098762384822227,0.7026200728803144,1.569924118536804e-06,condHC
C14 H8 O10,2.4256377054600782e-06,0.6655889966639225,0.5520941283080151,0.7033319433750282,1.569924118536804e-06,condHC
C13 H8 O10,2.4256377054600782e-06,0.7130529897128506,0.5445356043653247,0.6910582958426674,1.569924118536804e-06,condHC
C19 H10 O12,2.4256377054600782e-06,0.7211031806166891,0.4035497615387772,0.7048178209000221,1.569924118536804e-06,condHC
C17 H10 O12,2.4256377054600782e-06,0.7216639867508045,0.4015418365889147,0.70577850307775,1.569924118536804e-06,condHC
C29 H20 O21,2.4256377054600782e-06,0.1208847807288985,3.090388119151871e-06,0.9199570779931244,1.569924118536804e-06,condHC
C28 H22 O21,2.4256377054600782e-06,0.1755998601238159,3.090388119151871e-06,0.9061940123924328,1.569924118536804e-06,condHC
C28 H20 O21,2.4256377054600782e-06,0.2301667147059258,3.090388119151871e-06,0.9040618971948364,1.569924118536804e-06,condHC
C29 H22 O21,2.4256377054600782e-06,0.1618397654527354,3.090388119151871e-06,0.8206697097046558,1.569924118536804e-06,condHC
C31 H24 O21,2.4256377054600782e-06,0.2028490453844072,3.090388119151871e-06,0.8177354844140414,1.569924118536804e-06,condHC
C31 H24 O22,2.4256377054600782e-06,0.1832588483816714,3.090388119151871e-06,0.7509948262925351,1.569924118536804e-06,condHC
C25 H18 O20,2.4256377054600782e-06,0.1263097526444085,3.090388119151871e-06,0.7438061956144882,1.569924118536804e-06,condHC
C32 H20 O18,2.4256377054600782e-06,0.0545220236304955,3.090388119151871e-06,0.7160391746958076,1.569924118536804e-06,condHC
C26 H20 O11,0.0830523603061762,2.3634394908793333e-06,3.090388119151871e-06,0.7404476362049235,1.569924118536804e-06,condHC
C28 H22 O13,0.0839090801799483,2.3634394908793333e-06,0.1742510561243759,0.7172854902072554,1.569924118536804e-06,condHC
C30 H22 O15,2.4256377054600782e-06,2.3634394908793333e-06,0.1814756683325596,0.7410497055993959,1.569924118536804e-06,condHC
C20 H14 O17,2.4256377054600782e-06,0.1622344224267184,0.1570351628883128,0.7932388191190403,1.569924118536804e-06,condHC
C30 H22 O21,2.4256377054600782e-06,0.1607827210014787,0.1560722856163766,0.7916615955759495,1.569924118536804e-06,condHC
C31 H20 O19,2.4256377054600782e-06,0.1603527174154043,0.1565703492425209,0.791023678180189,1.569924118536804e-06,condHC
C19 H12 O16,2.4256377054600782e-06,0.1772427746704892,0.1414216422849386,0.7674317987349816,1.569924118536804e-06,condHC
C22 H14 O18,2.4256377054600782e-06,0.1837419522190924,0.1671514892968472,0.7309247695615241,1.569924118536804e-06,condHC
C23 H18 O19,0.0397806241334429,0.1787673182332606,0.1416739603176598,0.7568276058996428,1.569924118536804e-06,condHC
C18 H14 O16,0.0638115323728516,0.1324016006552619,0.1592221644369028,0.7625649678638158,1.569924118536804e-06,condHC
C21 H16 O18,2.4256377054600782e-06,0.1511793176208002,0.1439816024199622,0.6618482379733718,1.569924118536804e-06,condHC
C30 H18 O18,2.4256377054600782e-06,0.1527052569730832,0.1766273558565624,0.6555932928301077,1.569924118536804e-06,condHC
C23 H18 O9,2.4256377054600782e-06,2.3634394908793333e-06,3.090388119151871e-06,0.610061153149654,1.569924118536804e-06,condHC
C47 H20 O6 S2 N2,2.4256377054600782e-06,0.0588635465730174,3.090388119151871e-06,0.5364763149600082,1.569924118536804e-06,condHC
C32 H22 O19,2.4256377054600782e-06,0.0626555652598072,3.090388119151871e-06,0.5165899681714006,1.569924118536804e-06,condHC
C44 H20 O5 S2 N2,2.4256377054600782e-06,2.3634394908793333e-06,3.090388119151871e-06,0.5107841409504464,1.569924118536804e-06,condHC
C45 H18 O5 S2 N2,2.4256377054600782e-06,2.3634394908793333e-06,3.090388119151871e-06,0.5069449085260798,1.569924118536804e-06,condHC
C48 H24 O5 S2 N2,2.4256377054600782e-06,2.3634394908793333e-06,3.090388119151871e-06,0.5007502411331296,1.569924118536804e-06,condHC
C33 H24 O20,2.4256377054600782e-06,0.1149262356372255,0.1404796755120099,0.5118444894231136,1.569924118536804e-06,condHC
C17 H12 O15,2.4256377054600782e-06,0.187486584354047,0.2095500665158698,0.5175169709306344,1.569924118536804e-06,condHC
C29 H18 O20,2.4256377054600782e-06,0.1972091520090693,0.1777218608916276,0.5188149341180122,1.569924118536804e-06,condHC
C26 H20 O20,0.0185172991679149,0.2572342665802924,0.1862289837056005,0.5232976160371035,1.569924118536804e-06,condHC
C27 H20 O20,2.4256377054600782e-06,0.3439675624140836,0.1981460192773522,0.6146406689290148,1.569924118536804e-06,condHC
C30 H22 O19,2.4256377054600782e-06,0.352949377546161,0.3154070068049505,0.585925667531828,1.569924118536804e-06,condHC
C27 H20 O12,0.0838467449316026,2.3634394908793333e-06,0.1468280950561256,0.5677189545023363,1.569924118536804e-06,condHC
C21 H16 O8,2.4256377054600782e-06,2.3634394908793333e-06,0.1505807093159445,0.5679458148166605,1.569924118536804e-06,condHC
C32 H22 O17,2.4256377054600782e-06,2.3634394908793333e-06,0.1925151589683151,0.5776235802310576,1.569924118536804e-06,condHC
C28 H20 O13,2.4256377054600782e-06,2.3634394908793333e-06,0.172790025737712,0.6184311303689131,1.569924118536804e-06,condHC
C15 H8 O12,2.4256377054600782e-06,0.0739136570231469,0.2789038976931514,0.6023906987802209,1.569924118536804e-06,condHC
C17 H10 O14,2.4256377054600782e-06,0.0704937317201782,0.243406739691472,0.5217967354597187,1.569924118536804e-06,condHC
C28 H16 O19,2.4256377054600782e-06,0.0895826444760636,0.2613429961382295,0.6954257330761364,1.569924118536804e-06,condHC
C29 H16 O19,2.4256377054600782e-06,0.0664485830908877,0.3359393469449313,0.6855118134211553,1.569924118536804e-06,condHC
C31 H18 O18,2.4256377054600782e-06,0.0531424262814271,0.3469095734170702,0.6335041970043286,1.569924118536804e-06,condHC
C29 H20 O16,2.4256377054600782e-06,0.116504471908762,0.3576701579676339,0.638391784310808,1.569924118536804e-06,condHC
C14 H10 O12,2.4256377054600782e-06,0.11839890973375,0.3787369637008851,0.6743495424423075,1.569924118536804e-06,condHC
C31 H22 O19,2.4256377054600782e-06,0.1428530716848573,0.3136603686325094,0.6115781874560143,1.569924118536804e-06,condHC
C31 H24 O18,2.4256377054600782e-06,0.1421227624791214,0.3158012736174292,0.6113722606041707,1.569924118536804e-06,condHC
C31 H22 O20,2.4256377054600782e-06,0.1429726376252475,0.3164648215207873,0.608530664778613,1.569924118536804e-06,condHC
C13 H8 O11,2.4256377054600782e-06,0.0588310417482048,0.3588928901996558,0.5767726106399877,1.569924118536804e-06,condHC
C12 H6 O10,2.4256377054600782e-06,0.058316407126134,0.360031781572129,0.5729131086050162,1.569924118536804e-06,condHC
C31 H22 O17,2.4256377054600782e-06,0.0481257479021785,0.3321556105444119,0.5495363614243287,1.569924118536804e-06,condHC
C27 H16 O13,2.4256377054600782e-06,2.3634394908793333e-06,0.3619426213520874,0.5517134857790978,1.569924118536804e-06,condHC
C30 H20 O16,2.4256377054600782e-06,2.3634394908793333e-06,0.3624729505841655,0.5518105409233259,1.569924118536804e-06,condHC
C9 H6 O8,2.4256377054600782e-06,2.3634394908793333e-06,0.3646015061445645,0.5694544403325951,1.569924118536804e-06,condHC
C25 H18 O11,2.4256377054600782e-06,2.3634394908793333e-06,0.3315098609259913,0.5945492804243978,1.569924118536804e-06,condHC
C24 H18 O10,2.4256377054600782e-06,2.3634394908793333e-06,0.3315550824901785,0.5955770558983637,1.569924118536804e-06,condHC
C29 H22 O14,0.0836136467944942,2.3634394908793333e-06,0.3474474594628648,0.5246174863363794,1.569924118536804e-06,condHC
C13 H10 O5,0.0832510253412602,2.3634394908793333e-06,0.4080964974884333,0.6292288581544156,1.569924118536804e-06,condHC
C28 H20 O14,0.1145276031375036,2.3634394908793333e-06,0.3284388712633942,0.7424637100946467,1.569924118536804e-06,condHC
C27 H18 O13,2.4256377054600782e-06,2.3634394908793333e-06,0.3434725754480236,0.7104410888551573,1.569924118536804e-06,condHC
C26 H18 O12,2.4256377054600782e-06,2.3634394908793333e-06,0.3439740296971643,0.7088593068625201,1.569924118536804e-06,condHC
C29 H18 O15,2.4256377054600782e-06,2.3634394908793333e-06,0.3431938085672949,0.707550899072298,1.569924118536804e-06,condHC
C22 H16 O9,2.4256377054600782e-06,2.3634394908793333e-06,0.3420569853754177,0.7047816631011921,1.569924118536804e-06,condHC
C28 H18 O14,2.4256377054600782e-06,2.3634394908793333e-06,0.3448676825781875,0.7044712459641125,1.569924118536804e-06,condHC
C29 H20 O15,2.4256377054600782e-06,2.3634394908793333e-06,0.3314436194878612,0.7806952051572262,1.569924118536804e-06,condHC
C29 H22 O15,2.4256377054600782e-06,2.3634394908793333e-06,0.3347372965188702,0.7814049070691462,1.569924118536804e-06,condHC
C30 H18 O17,2.4256377054600782e-06,0.0622333188492556,0.325116617544726,0.8335312644581406,1.569924118536804e-06,condHC
C30 H22 O16,2.4256377054600782e-06,0.0629166983982843,0.3209217109326253,0.8356518728898915,1.569924118536804e-06,condHC
C28 H20 O15,0.1009649934763078,0.1381804202744311,0.3104231091817991,0.9259075806661904,1.569924118536804e-06,condHC
C29 H18 O16,2.4256377054600782e-06,0.1181946525074565,0.3204254470213267,0.900466652463187,1.569924118536804e-06,condHC
C31 H24 O17,2.4256377054600782e-06,0.1210700994010998,0.3198441888420702,0.8984385407261176,1.569924118536804e-06,condHC
C32 H24 O18,2.4256377054600782e-06,0.1202629113140649,0.3189161922313409,0.8971936856887963,1.569924118536804e-06,condHC
C30 H22 O17,2.4256377054600782e-06,0.2138167577002594,0.3092045133109694,0.90107571443075,1.569924118536804e-06,condHC
C24 H14 O18,2.4256377054600782e-06,0.2024512353319593,0.3863527603370053,0.8766464079727371,1.569924118536804e-06,condHC
C27 H16 O19,2.4256377054600782e-06,0.2475435912093618,0.4000799510891198,0.8656778932280116,1.569924118536804e-06,condHC
C20 H12 O16,2.4256377054600782e-06,0.2520718537177245,0.3763734310066089,0.8481832719771926,1.569924118536804e-06,condHC
C21 H14 O17,5.28324842046813e-06,0.2642548468238498,0.3702168153264273,0.8266122461552133,1.569924118536804e-06,condHC
C29 H18 O17,2.4256377054600782e-06,0.316730166051957,0.3183743885742249,0.8681508742353865,1.569924118536804e-06,condHC
C30 H20 O18,2.4256377054600782e-06,0.3167605721716766,0.3152488705347583,0.8516083050879113,1.569924118536804e-06,condHC
C29 H20 O19,2.4256377054600782e-06,0.3512190002178637,0.3617838089459311,0.8370410050681992,1.569924118536804e-06,condHC
C27 H18 O19,2.4256377054600782e-06,0.3510970945727526,0.3607424402431035,0.8358543034551897,1.569924118536804e-06,condHC
C25 H14 O18,2.4256377054600782e-06,0.3589960582100861,0.3586362369422236,0.8085274163301012,1.569924118536804e-06,condHC
C28 H22 O20,2.4256377054600782e-06,0.3826924671228308,0.3537080409907031,0.7786875400579286,1.569924118536804e-06,condHC
C27 H16 O18,2.4256377054600782e-06,0.4041704744607874,0.3526548597948555,0.8136866075673272,1.569924118536804e-06,condHC
C28 H16 O18,2.4256377054600782e-06,0.3342888968579433,0.3567839425822157,0.7361903983828214,1.569924118536804e-06,condHC
C29 H18 O18,2.4256377054600782e-06,0.3001843566820199,0.3077361448604598,0.7731674789410695,1.569924118536804e-06,condHC
C31 H24 O19,2.4256377054600782e-06,0.2054769655768984,0.3063546996540411,0.7736866111078705,1.569924118536804e-06,condHC
C30 H20 O20,2.4256377054600782e-06,0.1927867084206555,0.2141077399590627,0.7991020473988469,1.569924118536804e-06,condHC
C16 H12 O14,0.0170694980599241,0.1810407480564183,0.2219231160227041,0.8250968050933548,1.569924118536804e-06,condHC
C23 H14 O18,2.4256377054600782e-06,0.2091719317052041,0.2198956626752902,0.8913060276599637,1.569924118536804e-06,condHC
C27 H18 O20,2.4256377054600782e-06,0.2110914535747956,0.2176795475075401,0.8919024321850968,1.569924118536804e-06,condHC
C25 H16 O19,2.4256377054600782e-06,0.2096390693172769,0.2165746816831426,0.8902498835825094,1.569924118536804e-06,condHC
C24 H16 O19,2.4256377054600782e-06,0.2100945385306991,0.2148164895402561,0.8872228075428797,1.569924118536804e-06,condHC
C26 H18 O20,2.4256377054600782e-06,0.1759280815337087,0.1590460409614303,0.871496953229688,1.569924118536804e-06,condHC
C28 H18 O20,2.4256377054600782e-06,0.1194405904587283,0.1626710842739047,0.8844882688964772,1.569924118536804e-06,condHC
C26 H16 O19,2.4256377054600782e-06,0.2682780544453506,0.2056058671419875,0.8606203155845601,1.569924118536804e-06,condHC
C22 H16 O18,2.4256377054600782e-06,0.2765423936018776,0.2002906628964264,0.8365645364486102,1.569924118536804e-06,condHC
C29 H20 O20,2.4256377054600782e-06,0.311858499157144,0.2086881522524555,0.8538379622544445,1.569924118536804e-06,condHC
C28 H20 O20,2.4256377054600782e-06,0.3068114447831293,0.1979784767627182,0.8750218296625127,1.569924118536804e-06,condHC
C25 H18 O19,2.4256377054600782e-06,0.3966303994359966,0.1934020902624012,0.8325006122927133,1.569924118536804e-06,condHC
C24 H18 O19,2.4256377054600782e-06,0.3895667806755573,0.1847543311678952,0.7966548238442493,1.569924118536804e-06,condHC
C29 H22 O20,2.4256377054600782e-06,0.3158910856808303,0.1904672027921074,0.7420453948993694,1.569924118536804e-06,condHC
C13 H10 O6,0.6523175162060375,0.2240511683983293,0.51754906917555,0.7641059893512848,1.569924118536804e-06,condHC
C19 H14 O9,0.4890928656566257,0.3993687978745761,0.5089860458264275,0.7814797010471423,1.569924118536804e-06,condHC
C23 H18 O11,0.5651858257898186,0.3250716050061085,0.5124702539948499,0.7732275796642166,1.569924118536804e-06,condHC
C12 H8 O6,0.6375359910136054,0.3996162643258212,0.4907359032015117,0.7261725637808967,1.569924118536804e-06,condHC
C24 H18 O12,0.3918523328248163,0.3517408447454691,0.5229111853252086,0.8399916938853312,1.569924118536804e-06,condHC
C18 H14 O8,0.4052609922684505,0.3450588087291993,0.5116272317657267,0.7571603284597459,0.050160958645017,condHC
C10 H6 O6,0.3718824110379889,0.3697786627284114,0.5126701913767051,0.6992714269920933,1.569924118536804e-06,condHC
C23 H16 O11,0.2678991517246582,0.1452658595428462,0.4870909337644482,0.8604463863931254,1.569924118536804e-06,condHC
C22 H16 O10,0.2994313572635899,0.1544977519554709,0.5823675195101021,0.8395716969319688,1.569924118536804e-06,condHC
C14 H10 O6,0.2833712425151365,0.2018860711212395,0.5782103969665836,0.7664663810805402,1.569924118536804e-06,condHC
C16 H12 O7,0.2785875522764494,0.223261954866875,0.5450261608936322,0.8253130437776677,0.0409941145773959,condHC
C17 H12 O8,0.3242390954454781,0.2417585758914255,0.5503724872798939,0.8283871205300972,1.569924118536804e-06,condHC
C21 H14 O10,0.3306207471142818,0.222587055492253,0.5645658936656083,0.8686830178989513,1.569924118536804e-06,condHC
C15 H10 O7,0.3089527768446449,0.2875668211634948,0.5983057146375322,0.810598103100799,1.569924118536804e-06,condHC
C26 H20 O13,0.391306387507613,0.1398481075745219,0.5461760693050499,0.905154774409413,1.569924118536804e-06,condHC
C28 H22 O15,0.4435121799130395,0.1567266470557236,0.5363252455805367,0.8937330701175399,1.569924118536804e-06,condHC
C11 H8 O5,0.2902568610476119,0.1135592656644938,0.5895729413887164,0.6928836229601049,1.569924118536804e-06,condHC
C18 H14 O7,0.1915302133156656,2.3634394908793333e-06,0.6370847769499045,0.7299001805765616,1.569924118536804e-06,condHC
C19 H14 O8,0.2436254365784214,0.0762892757093583,0.5875328800942072,0.822188602796268,1.569924118536804e-06,condHC
C24 H18 O11,0.3208383147263922,0.0908137007003127,0.570657123020791,0.8451735445999147,1.569924118536804e-06,condHC
C18 H12 O8,0.333930307351409,0.0609572007154154,0.6056733296021234,0.8200899457332071,1.569924118536804e-06,condHC
C21 H16 O9,0.3430594688413175,2.3634394908793333e-06,0.5882392035404707,0.8272330804293723,1.569924118536804e-06,condHC
C20 H14 O9,0.4300084427787091,0.0421334176751697,0.6025689905274146,0.7942021124474794,1.569924118536804e-06,condHC
C28 H22 O14,0.2209852743792874,2.3634394908793333e-06,0.4685016890671837,0.8156570084480019,1.569924118536804e-06,condHC
C23 H18 O10,0.2260886370537898,2.3634394908793333e-06,0.3314954830935782,0.8572277669589592,1.569924118536804e-06,condHC
C21 H16 O10,0.2933561282681203,0.3305446262224304,0.3010102425848566,0.9292437461391482,1.569924118536804e-06,condHC
C24 H14 O13,0.1499081508431106,0.3622295502175744,0.4495483650396025,0.8835403769315545,1.569924118536804e-06,condHC
C27 H18 O15,0.0937534783757364,0.4084009015956746,0.4470040256339848,0.843045323999989,1.569924118536804e-06,condHC
C19 H12 O9,0.1079570609512117,0.275319541406628,0.5587247948444394,0.8629473376928634,1.569924118536804e-06,condHC
C25 H16 O13,0.1083385990076854,0.2545881107492903,0.5624923437545242,0.8887609080820956,1.569924118536804e-06,condHC
C27 H20 O14,0.1494767571113654,0.2027900607254795,0.4702635402988171,0.8829672514788628,1.569924118536804e-06,condHC
C26 H18 O13,0.098409818109064,0.1791810744277544,0.4729943341397116,0.9051573413033324,1.569924118536804e-06,condHC
C24 H16 O12,0.0979740599706792,0.1791018056334787,0.4777389392906268,0.9043280575402022,1.569924118536804e-06,condHC
C27 H18 O14,2.4256377054600782e-06,0.1598001353935909,0.4607156254862213,0.853634646553312,1.569924118536804e-06,condHC
C25 H12 O15,2.4256377054600782e-06,0.1712820505405139,0.4941713500351113,0.7969258524367037,1.569924118536804e-06,condHC
C27 H14 O16,2.4256377054600782e-06,0.1720745778168518,0.4923113795432757,0.7955868189466158,1.569924118536804e-06,condHC
