,NMF1,NMF2,NMF3,NMF4,NMF5,NMF6,NMF7,Class
C18 H16 O15,0.4541651706955554,0.6068090453804292,0.110964833709977,3.086014032624942e-06,0.5778341659538314,0.6369922672634666,0.6326064755822947,tanin
C16 H18 O13,0.4529948921514363,0.6386407087682194,0.0574518569858861,3.086014032624942e-06,0.5856502047217624,0.6360150590176399,0.6303356803002926,tanin
C20 H16 O16,0.4355985336902297,0.6507519657905981,0.2109475901669654,3.086014032624942e-06,0.5575507964514572,0.4543124349060594,0.6404909496698249,tanin
C20 H18 O16,0.4139082279791552,0.7342409888016349,0.1655669916435874,3.086014032624942e-06,0.486022891549389,0.4433885035070034,0.6491426208017878,tanin
C15 H20 O11,0.6470896714793423,0.6960445874370464,1.8492174467358817e-06,0.546457341100178,0.603469716297224,0.6306570721009307,0.6076887057196914,tanin
C14 H18 O11,0.6889523598771725,0.6583385317936779,1.8492174467358817e-06,0.5626215081596174,0.4905851173533632,0.646122701096941,0.6361018047043668,tanin
C12 H16 O9,0.6736704072846621,0.6317807716331063,1.8492174467358817e-06,0.5602373133649033,0.5395543117634473,0.6345107061502944,0.6206733899367624,tanin
C15 H18 O12,0.6617572705996573,0.6349132690791088,0.0776671450153228,0.555545361357725,0.5329347735260975,0.6298709290916158,0.622253364339398,tanin
C23 H28 O15,0.6707738350961485,0.6013269396068003,0.1426989282180043,0.5520825725487919,0.4390857967002049,0.620802295194543,0.6374341853702897,tanin
C10 H10 O7,0.6261509674626733,0.7074535818266713,0.1389942368247356,0.543832265853389,0.4343149126412609,0.6143827423391728,0.617045368730322,tanin
C11 H10 O8,0.6276874813416241,0.7443618413663,0.1201956974486262,0.5403020365663482,0.4840660442017397,0.6210544326978942,0.6081902732101184,tanin
C24 H28 O16,0.6540699747164377,0.69671505510434,1.8492174467358817e-06,0.5463360314060931,0.3845148768022736,0.6243953195877939,0.6438122392896538,tanin
C22 H26 O15,0.7010964192843611,0.8812168814824338,0.1138929789082729,0.2608081682818359,0.4870898017794878,0.6096811653440926,0.5975814705166225,tanin
C13 H12 O11,0.6095772430653862,0.6594333780575911,1.8492174467358817e-06,0.2873564111322757,0.4555398042186642,0.638895383050975,0.6428226004986106,tanin
C13 H14 O11,0.6172548609007948,0.5879489850274437,1.8492174467358817e-06,0.2957354747046039,0.4827807190112304,0.6552888946917649,0.6498228287682574,tanin
C12 H12 O10,0.6181397045557587,0.5901224333984618,1.8492174467358817e-06,0.2990145411348357,0.3997518077677865,0.6531964808652532,0.6634953278951459,tanin
C10 H8 O8,0.7147297276858429,0.4485966534263582,0.0501290631295689,0.2669396191488014,0.3407889697063956,0.6425260383558784,0.6793880115922455,tanin
C19 H26 O13,0.6349307573941185,0.6984006339975543,1.8492174467358817e-06,0.2941686932832761,0.0048869619110536,0.5064313514975596,0.6759525564758798,tanin
C25 H28 O17,0.6849788235311064,0.7166747656334657,1.8492174467358817e-06,0.2901476303820261,0.1438734651905383,0.6347161688488611,0.6686717914971182,tanin
C11 H10 O9,0.7282454140457914,0.434571705967291,0.0214092222659165,0.3212291284195233,0.1290883493827918,0.6487543700455448,0.7435168751756421,tanin
C23 H30 O15,0.663113367661744,0.3938445590692019,1.8492174467358817e-06,0.2696177130449996,2.5105070760420363e-06,0.6993228826816827,0.6329692163566214,tanin
C14 H20 O10,0.6830162954917762,0.5451064576664397,1.8492174467358817e-06,0.5761094903722669,0.3250051319304607,0.6298300236669327,0.6709239374986542,tanin
C9 H10 O6,0.6615011849531655,0.5502846293231991,1.8492174467358817e-06,0.5056389539225786,0.240933412417388,0.6271100468192992,0.6912709159502082,tanin
C18 H24 O13,0.6365135908600337,0.4883205998293571,1.8492174467358817e-06,0.5844418294877896,0.2113398758000377,0.6364190715539311,0.715976182169607,tanin
C11 H12 O9,0.6767352424625563,0.3044262207236217,1.8492174467358817e-06,0.6485849067302724,0.1378149737414212,0.6871630565073877,0.7644214303053384,tanin
C11 H16 O8,0.7182166157766404,0.4210944045020878,0.0525721139338365,0.6024704384644196,0.1257251478116724,0.6339472300270558,0.7368284702369446,tanin
C21 H28 O14,0.663747437342968,0.378811359578476,1.8492174467358817e-06,0.520396586302113,2.5105070760420363e-06,0.697205000420489,0.6351897076584191,tanin
C12 H14 O10,0.8531137925955642,0.1965437114411756,1.8492174467358817e-06,0.6583880455552868,0.3494017014341874,0.7092260496139661,0.7106793570930483,tanin
C27 H24 O19,0.1074899019699283,0.2704209356277742,0.1224850412264374,3.086014032624942e-06,2.5105070760420363e-06,3.704558711867581e-06,0.5007171691226563,tanin
C26 H24 O18,0.1714984282850355,0.2657005470913153,0.2147539585905894,3.086014032624942e-06,0.370827668084609,3.704558711867581e-06,0.5434799692311411,tanin
C26 H22 O19,0.1733872456113879,0.4877909808875609,0.1440464153069015,3.086014032624942e-06,0.1914582700395243,0.1973210247333844,0.5316463259659883,tanin
C27 H22 O19,0.244950287244459,0.5555878512724622,0.157780059087874,3.086014032624942e-06,0.2015159843332427,0.072530528596842,0.4117211770616059,tanin
C23 H20 O18,0.4586835586262826,0.5805973649996662,0.1371062844092505,3.086014032624942e-06,0.2641262121619748,0.2955667459583933,0.7595261782219714,tanin
C24 H22 O18,0.4389188693303295,0.589207956704964,0.1741293687234701,3.086014032624942e-06,0.2666486586220537,0.2911467510957404,0.7068015336824716,tanin
C25 H24 O18,0.3424945658886896,0.5850297416644199,0.1735605832724221,3.086014032624942e-06,0.1635317655627904,0.2990431872924777,0.7258351488264726,tanin
C25 H26 O18,0.3469352593518751,0.4272269698962097,1.8492174467358817e-06,3.086014032624942e-06,0.0924923479898047,0.3553819636287883,0.6683184980556591,tanin
C29 H24 O20,0.3485814052561433,0.4492574637443297,0.0663363829656786,3.086014032624942e-06,0.150383119740375,0.3406556988845137,0.7535064481420869,tanin
C26 H24 O19,0.3333916416958028,0.4899037612948891,0.0597964220127238,3.086014032624942e-06,0.0977191165254923,0.3355367774072322,0.7699550521667611,tanin
C19 H18 O16,0.4369878061999285,0.4671914585846308,0.0560387965348142,3.086014032624942e-06,0.0983775613163051,0.4705034984793265,0.7960267462581967,tanin
C25 H24 O19,0.4363807900383989,0.494976841181077,1.8492174467358817e-06,3.086014032624942e-06,0.0959203084857738,0.4788854721915359,0.7367315430555754,tanin
C26 H28 O18,0.4225813343138021,0.5711577269987197,1.8492174467358817e-06,3.086014032624942e-06,0.0968885105616336,0.4720174669801744,0.7294111483558237,tanin
C29 H26 O19,0.4216526018373706,0.5949761676428679,1.8492174467358817e-06,3.086014032624942e-06,0.2300556035609076,0.4745189350535164,0.6923247843354878,tanin
C27 H28 O18,0.2325303584604863,0.3857836686398034,1.8492174467358817e-06,3.086014032624942e-06,0.1400263286145333,0.5259456819620383,0.6379377159428711,tanin
C24 H20 O19,0.2574522318568563,0.3574747586603642,1.8492174467358817e-06,3.086014032624942e-06,0.1834844334662724,0.5510496061696399,0.5175313971985713,tanin
C22 H18 O18,0.2904652233081242,0.4544197379183588,0.0523627964811676,3.086014032624942e-06,0.1350654061518442,0.5546179937505659,0.4291531625529564,tanin
C24 H30 O16,0.5876446710598101,0.4277571831364257,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.5344214730713924,0.5768553718240168,tanin
C21 H22 O17,0.4683253700255284,0.4425075213417515,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.5320186042237476,0.5400164175014418,tanin
C25 H30 O17,0.4569211636128449,0.434185709143618,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.5109117689220855,0.6567443497127796,tanin
C24 H28 O17,0.4549939717015682,0.4336730772316549,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.5140977141716038,0.6570949439162765,tanin
C23 H24 O18,0.4533570311962643,0.4335380724406192,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.5115279491121963,0.6583672665375409,tanin
C19 H20 O16,0.494759269589179,0.4094792133232197,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7020388573467234,0.6424397381322021,tanin
C27 H30 O18,0.4738677404288158,0.463520774394613,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.687962817332798,0.6533198142408972,tanin
C16 H14 O14,0.5064466151680487,0.4506856618968936,0.0489518949456301,3.086014032624942e-06,0.1224750660630389,0.6773934169397939,0.6371995970528493,tanin
C16 H16 O14,0.4930538625223855,0.450136381582375,0.0558896758118116,3.086014032624942e-06,0.1714290578838285,0.6912427359086529,0.5306511046600687,tanin
C24 H26 O18,0.4266259480435578,0.4671882394681901,1.8492174467358817e-06,3.086014032624942e-06,0.0736878861324854,0.6350951807380462,0.5493689089624946,tanin
C17 H14 O15,0.4293816258616163,0.4348916366166274,1.8492174467358817e-06,3.086014032624942e-06,0.0785872676926019,0.705020327449224,0.5113369834801116,tanin
C17 H16 O15,0.4913467899310851,0.4627147571627322,0.0594195847371653,3.086014032624942e-06,0.0055591489550665,0.695436711407603,0.4997869442399397,tanin
C18 H20 O15,0.483577748304496,0.5522673574263234,1.8492174467358817e-06,3.086014032624942e-06,0.1457172772416151,0.6769921071761629,0.6190193705291187,tanin
C22 H24 O17,0.4674250414940673,0.5592969667602951,1.8492174467358817e-06,3.086014032624942e-06,0.1157243677582423,0.6894221066636756,0.5394511111873169,tanin
C23 H26 O17,0.4514820557289902,0.6291356484162244,1.8492174467358817e-06,3.086014032624942e-06,0.1021629215246929,0.6750754775253538,0.5723156216495325,tanin
C15 H14 O13,0.4839825157738675,0.5052356700288769,0.0550503283936969,3.086014032624942e-06,0.3920821678819883,0.6560739461967363,0.6776827066633204,tanin
C21 H18 O17,0.4567154488291453,0.6144757921453162,0.1061643271330023,3.086014032624942e-06,0.2983189727831388,0.6336002875750111,0.6497258402405708,tanin
C24 H24 O18,0.4755117031455546,0.6030627862413577,0.0566847288788152,3.086014032624942e-06,0.2179172959822176,0.6442637132707489,0.6692571580570076,tanin
C15 H12 O13,0.4822619839439836,0.4979446189150527,0.0534298544644969,3.086014032624942e-06,0.2191264029490366,0.662147440198816,0.7259451427734315,tanin
C19 H16 O16,0.4994452452966488,0.466613057647541,1.8492174467358817e-06,3.086014032624942e-06,0.1850089911421672,0.6785494239923674,0.6988866931678668,tanin
C20 H22 O16,0.4682212522367544,0.480597840438402,1.8492174467358817e-06,3.086014032624942e-06,0.0908718715148154,0.673373770277422,0.7200489028303166,tanin
C28 H28 O19,0.4548121594452525,0.5479802867252156,1.8492174467358817e-06,3.086014032624942e-06,0.0967382899006989,0.6644726563088795,0.7135007355730179,tanin
C21 H20 O17,0.4432188484797632,0.5489024397733029,0.0640302087714071,3.086014032624942e-06,0.0966493263767701,0.6464240602485449,0.7067581618361247,tanin
C21 H24 O16,0.661128287520306,0.4248785006405546,1.8492174467358817e-06,3.086014032624942e-06,0.2274364836060783,0.6839062154519384,0.6805988038572356,tanin
C15 H16 O13,0.6360896023375682,0.4396023925661984,0.0593011072270562,3.086014032624942e-06,0.2039415399462222,0.6696252325034193,0.7222367578912988,tanin
C17 H22 O13,0.6725019293075776,0.4512153303635581,1.8492174467358817e-06,3.086014032624942e-06,0.1486684632850827,0.6704831029410221,0.7482943423297503,tanin
C14 H16 O12,0.6409852540762137,0.4760143634004091,1.8492174467358817e-06,3.086014032624942e-06,0.1425565876840431,0.672262099091754,0.74569589636693,tanin
C22 H28 O15,0.6110510071831822,0.5547847560078123,1.8492174467358817e-06,3.086014032624942e-06,0.1381475469855402,0.6537708200555296,0.6866033200504242,tanin
C17 H20 O14,0.7315780835700779,0.5898320690955114,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.6553409230654723,0.818390300852769,tanin
C15 H22 O11,0.6533098653427938,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7334879042087472,0.5866840334001252,tanin
C15 H20 O12,0.6900938293487385,0.087203270513349,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7342633920566135,0.7832557926106766,tanin
C16 H22 O12,0.7247624421882939,0.1408601905043394,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7322524252446867,0.779858801635272,tanin
C13 H16 O11,0.6295377440263488,0.2694298934878562,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7196889503688817,0.7674692380425445,tanin
C30 H28 O20,0.4391938609306843,0.1954419193144807,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.576246464175632,0.6893162382413679,tanin
C12 H15 O8 N1,0.3764422767017789,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.6377974856105942,0.7181776561130347,tanin
C10 H9 O7 N1,0.3968837316247632,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.1195673142639652,0.5073700972093769,0.8717503705470933,tanin
C11 H9 O8 N1,0.4163399387735185,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.1207472356403755,0.6162740594844919,0.8447251706455172,tanin
C11 H11 O8 N1,0.4090931966294825,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.214544325630527,0.6174674895431285,0.8046486644262583,tanin
C12 H11 O9 N1,0.4026174572896496,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.2971550992551576,0.6165887245938071,0.7876080684394239,tanin
C19 H26 O14,0.7364031530809683,0.0922222816245503,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.8300086457539285,0.3368044408844495,tanin
C15 H18 O13,0.6140674971361981,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7168015575455123,0.3654816664383561,tanin
C14 H20 O11,0.6237766947567128,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.729471428106611,0.3595194792041198,tanin
C19 H24 O15,0.5444911561548963,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.8340905081638808,0.2754435538117933,tanin
C23 H30 O16,0.5526312046189586,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7721717017415524,0.2855881795952701,tanin
C22 H28 O16,0.5180944383005096,0.0588047205222536,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7928865830310993,0.3883526470966598,tanin
C30 H30 O20,0.5280143472782448,0.1950074747883753,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.6462148552493718,0.3477310481748336,tanin
C27 H32 O18,0.4533875958216761,0.2298463005616714,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.6404427203988959,0.3318110960396842,tanin
C26 H30 O18,0.4341356630029929,0.213121108707284,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.604485864550964,0.4657456580456891,tanin
C17 H18 O15,0.4683803773484346,0.2801321680065785,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7477727334106673,0.544671130674588,tanin
C16 H18 O14,0.5051689778144933,0.185876389098269,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.774607055837516,0.5638266409511083,tanin
C16 H20 O13,0.6786977705018864,0.2823925077590611,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7516405570164966,0.5368437086621675,tanin
C22 H22 O18,0.5435919529778318,0.3898257645797746,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7660504414303447,0.308383826975902,tanin
C22 H20 O18,0.527068509414985,0.428388872831826,0.0639369559302939,3.086014032624942e-06,2.5105070760420363e-06,0.7435511064683483,0.300762559262843,tanin
C27 H24 O20,0.3474134224349932,0.4679205141711449,1.8492174467358817e-06,3.086014032624942e-06,0.1171920274192403,0.7355896737867748,0.3432896361470169,tanin
C29 H28 O20,0.3405380022276615,0.4681330253810988,1.8492174467358817e-06,3.086014032624942e-06,0.104779698904206,0.6694303210135065,0.4017674303444773,tanin
C20 H18 O17,0.3141981147703034,0.396775515063583,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7372087385629836,0.4300136059997189,tanin
C20 H16 O17,0.2922466818250403,0.4238622998675309,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.6091718486268511,0.3079224719964797,tanin
C26 H28 O19,0.2810436662713821,0.2419052097982376,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.6178441105180373,0.3890495719345996,tanin
C26 H22 O20,0.183767840918462,0.2290722268698559,1.8492174467358817e-06,3.086014032624942e-06,0.0679375218257983,0.6690037507207827,0.2742826054296275,tanin
C20 H20 O17,0.141739579128259,0.2573720242735247,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.7765465031267441,0.3743304432878755,tanin
C23 H22 O19,0.2518289034582771,0.282699289555859,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.8004498245328803,0.323068386972815,tanin
C23 H20 O19,0.2878782136070291,0.3777630666907819,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.8407451502642844,0.1001109555504829,tanin
C18 H16 O16,0.4236957052514978,0.2500514068133144,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.8602867163609537,0.1174921002813526,tanin
C8 H10 O6,0.5818592241068558,2.5669726331038952e-06,1.8492174467358817e-06,0.3926941094976304,2.5105070760420363e-06,0.5085618640232996,0.3529364365654233,tanin
C9 H10 O7,0.6471729477046911,2.5669726331038952e-06,1.8492174467358817e-06,0.5844063325096824,2.5105070760420363e-06,0.7979322957527695,0.4598463814598669,tanin
C10 H14 O8,0.7588305209076442,2.5669726331038952e-06,1.8492174467358817e-06,0.2282970568582203,2.5105070760420363e-06,0.6602575783926216,0.586425520018929,tanin
C9 H8 O7,0.6704178629934139,2.5669726331038952e-06,1.8492174467358817e-06,0.3226666237225057,2.5105070760420363e-06,0.7707601787198026,0.5696432533743389,tanin
C9 H12 O7,0.6689803352871886,2.5669726331038952e-06,1.8492174467358817e-06,0.3200785197692084,2.5105070760420363e-06,0.7759802722544482,0.5711579552953435,tanin
C12 H16 O10,0.6370905375520859,2.5669726331038952e-06,1.8492174467358817e-06,0.3459353276057315,2.5105070760420363e-06,0.6594140014642791,0.8082669929145617,tanin
C11 H14 O9,0.6598004593606619,2.5669726331038952e-06,1.8492174467358817e-06,0.3270992474338217,2.5105070760420363e-06,0.7315329679531206,0.8815800136642787,tanin
C17 H24 O12,0.903690820313133,0.0501206029593287,1.8492174467358817e-06,0.4377713779889098,2.5105070760420363e-06,0.7382198354198565,0.6656299343526924,tanin
C10 H10 O8,0.746762310386787,2.5669726331038952e-06,1.8492174467358817e-06,0.577449680859863,2.5105070760420363e-06,0.7382375593713393,0.7842173347883862,tanin
C10 H12 O8,0.7457077632888149,2.5669726331038952e-06,1.8492174467358817e-06,0.5790190706853329,2.5105070760420363e-06,0.7252534914885012,0.8795691427287713,tanin
C13 H18 O10,0.8835672329930142,0.0003516800799691,1.8492174467358817e-06,0.7317336482168572,2.5105070760420363e-06,0.7135500180825887,0.8735257329704004,tanin
C18 H26 O12,0.8909409151129873,0.004124828780149,1.8492174467358817e-06,0.724918001602543,2.5105070760420363e-06,0.7360745615972805,0.6666833119674335,tanin
C20 H28 O13,0.8379404141952383,0.2355256638858122,1.8492174467358817e-06,0.6720179778774062,2.5105070760420363e-06,0.7036529323887906,0.7604278463939745,tanin
C12 H13 O8 N1,0.745139999488639,2.5669726331038952e-06,1.8492174467358817e-06,0.2287314128523103,0.324835089942817,0.7358762716415425,0.7366879871702766,tanin
C8 H7 O6 N1,0.6289221301572291,2.5669726331038952e-06,0.1324055149640424,0.2279843696863216,0.5425362893896795,0.4642378477363915,0.724089416674432,tanin
C13 H11 O9 N1,0.6348014766810364,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.6852006234631378,0.6669613901648805,0.6963149328530817,tanin
C12 H11 O8 N1,0.4961194179270936,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.6720906542837009,0.6843144900528091,0.7012719606779921,tanin
C20 H17 O13 N1,0.4029305758969614,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.7161871954350211,0.6572247036331813,0.7065730186504461,tanin
C15 H13 O10 N1,0.2623398035509343,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.7575144261584035,0.5519482261027339,0.7099475568737107,tanin
C15 H15 O10 N1,0.2788372739343074,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.6088787468526172,0.4229443412828461,0.7431983037497875,tanin
C20 H17 O14 N1,0.0735266500126219,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.5352850769258264,0.5677760786115982,0.7549958140340375,tanin
C20 H19 O13 N1,0.2596582640805242,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.4589390500543139,0.5503138282893185,0.746631243667143,tanin
C21 H19 O14 N1,0.2736091925069043,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.3815721675004141,0.6734370255529483,0.7621302680459855,tanin
C21 H17 O14 N1,0.3077439372207095,0.0257318494081481,1.8492174467358817e-06,3.086014032624942e-06,0.4883719391355462,0.7159785632705046,0.7336794410761567,tanin
C13 H13 O9 N1,0.4646862439919579,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.458519946425061,0.7031297379734673,0.737161089969466,tanin
C19 H17 O13 N1,0.075071007611717,0.020889536836498,1.8492174467358817e-06,3.086014032624942e-06,0.7810814100467984,0.4192321869869604,0.7297188614835122,tanin
C18 H17 O12 N1,0.0736365802568544,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.906455316462605,0.5691819881824384,0.7079764996981455,tanin
C16 H13 O11 N1,0.1593360593618142,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.9597901052516674,0.5565635742546766,0.6928246341290298,tanin
C18 H15 O12 N1,0.3104862683356242,0.0826248573931416,1.8492174467358817e-06,3.086014032624942e-06,0.9762804830631804,0.6256173366649511,0.6666826985042602,tanin
C16 H15 O11 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.899717973252137,0.1855659907413404,0.7766717991040616,tanin
C17 H15 O12 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.7852437075287473,3.704558711867581e-06,0.6398341146502551,tanin
C17 H17 O12 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.5194328939112846,3.704558711867581e-06,0.6141689012573971,tanin
C16 H17 O11 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.5488041032259435,3.704558711867581e-06,0.480127535312934,tanin
C16 H13 O12 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.4517702865814871,3.704558711867581e-06,0.5132104079916584,tanin
C18 H17 O13 N1,3.577726848801236e-06,1.0285444444252836e-05,1.8492174467358817e-06,3.086014032624942e-06,0.4089911904677953,3.704558711867581e-06,0.520611289059737,tanin
C15 H13 O11 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.370652313039547,3.704558711867581e-06,0.6254511024761398,tanin
C19 H19 O13 N1,0.0583079198301129,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.3647093926644065,3.704558711867581e-06,0.7253373848077195,tanin
C20 H17 O15 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.0851519116763001,0.5024117384460499,tanin
C13 H14 O9 N2,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.0848606619339731,0.5038120908315659,tanin
C19 H18 O13 N2,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.0840369919658003,0.5064638774172979,tanin
C20 H18 O14 N2,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.0589137910118463,0.5171852199299216,tanin
C15 H17 O10 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.0703720311480406,3.704558711867581e-06,0.500747964973952,tanin
C25 H21 O17 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.087368423340551,3.704558711867581e-06,0.5665250200648467,tanin
C16 H14 O11 N2,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.1383807660559387,0.0860107046949552,0.544997370390108,tanin
C19 H17 O14 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.1392899509314997,0.0673457595212183,0.634453061080013,tanin
C19 H16 O13 N2,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.1077594426312965,0.069205182649738,0.6756726332299382,tanin
C15 H14 O10 N2,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,0.0689574477231375,0.0631801501411003,0.6342109885118592,tanin
C12 H13 O9 N1,0.1231798405453845,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.0733805570955007,0.7078896946591344,tanin
C13 H13 O10 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.0779230278413651,0.6824590695837168,tanin
C13 H12 O9 N2,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.0630285674753951,0.6913296243758855,tanin
C21 H20 O14 N2,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.058865972726321,0.7091129402265409,tanin
C21 H18 O14 N2,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.059899231019597,0.7111091493922083,tanin
C12 H11 O10 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.0627528521788142,0.7101517787640766,tanin
C15 H16 O10 N2,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.0630685178337776,0.7105932882098451,tanin
C11 H9 O9 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.0632078535608666,0.7119165896208043,tanin
C12 H12 O8 N2,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,3.704558711867581e-06,0.6953112457553716,tanin
C22 H21 O15 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,3.704558711867581e-06,0.6911576093021139,tanin
C12 H10 O8 N2,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.0584184104661336,0.7929609640500151,tanin
C24 H21 O16 N1,3.577726848801236e-06,2.5669726331038952e-06,1.8492174467358817e-06,3.086014032624942e-06,2.5105070760420363e-06,0.0587717070327496,0.8104720249443942,tanin
