1.312999999999999945e+00,3.299999999999999822e+00,1.469999999999999929e+01,3.774000000000000199e+01,7.335170238690094657e-02,4.949889736831680764e-01,5.935646598686146191e+00,3.857039438673871778e+00,1.725521577390222400e-08,2.992179259562917591e-08,6.050653381666752040e+00
1.110000000000000098e+00,1.870000000000000107e+00,1.685000000000000142e+01,2.144000000000000128e+01,8.813608870055129885e-02,4.945719842301986580e-01,5.002865917989974544e-07,6.594917561545440954e+00,5.549063497799344269e+00,6.153016013524978511e+00,4.212141952339983675e+00
1.294000000000000039e+00,5.000000000000000000e-01,2.629999999999999893e+00,1.599000000000000021e+01,4.020662757471112070e-02,5.056925074122000652e-01,7.572211581326739882e+00,3.838473903666610757e-07,3.095834472870056068e-09,1.624056277477088071e-07,4.017571674770676005e+00
1.264000000000000012e+00,6.099999999999999867e-01,2.370000000000000107e+00,1.189000000000000057e+01,4.921802267018165339e-02,3.590762260592629262e-01,7.207932025947330956e+00,5.837990302163688305e+00,1.756521668233297395e-08,1.904417336974241547e-06,2.283650765755521395e+00
1.165999999999999925e+00,5.699999999999999512e-01,5.250000000000000000e+00,9.300000000000000711e+00,4.414762087872280139e-02,1.801258751640539557e-01,4.753308857618848219e-12,2.792477360419189126e-11,1.110223024625094946e-13,1.391109449854353610e-12,2.079430514759756043e+00
1.155000000000000027e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.094400243828285846e-07,4.308938075415754021e+00,7.631166295159747648e+00,9.776732189965222641e-08,4.942975152294502905e+00
1.441000000000000059e+00,6.169999999999999929e+00,3.307000000000000028e+01,5.535999999999999943e+01,3.100428136353682376e-02,7.129021250472227234e-01,8.556913007528227785e-07,1.019714820550126808e-07,9.643855026938960714e-08,7.756197434191010487e+00,1.816276712522102684e-08
1.159000000000000030e+00,3.220000000000000195e+00,2.133999999999999986e+01,1.778000000000000114e+01,5.994188806195468316e-02,4.099331233312946132e-01,3.797063204619067546e-07,7.839250653467334641e-07,7.948388475923878538e+00,1.099824394266391242e-06,3.345171260037921772e-07
1.205999999999999961e+00,7.900000000000000355e-01,3.189999999999999947e+00,1.473000000000000043e+01,5.804623039528174211e-02,2.826221128780626035e-01,3.996802888650555657e-15,1.381783576447515220e-12,4.440892098500625176e-16,2.279287869552848917e-12,3.496501145818680545e+00
1.241000000000000103e+00,1.179999999999999938e+00,2.720000000000000195e+00,1.230000000000000071e+01,2.897770520877799780e-02,2.422929049829309067e-01,7.408530862822613194e+00,5.068085181778913655e-07,2.402286152334511010e-07,1.610504977255124236e-06,3.437079079090110658e-07
1.028999999999999915e+00,5.200000000000000178e-01,3.500000000000000000e+00,5.790000000000000036e+00,3.140846425162411443e-02,2.289134059946880684e-01,1.685077485560450435e-08,6.934396140178412438e+00,1.596524244864652337e-09,1.007962658054955300e-07,3.971258941406287423e-07
1.028999999999999915e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.533196449925724792e-10,6.158529976029592845e+00,5.858284966524948456e-10,4.780076333611401369e-10,4.830448968280307120e+00
1.258000000000000007e+00,1.530000000000000027e+00,8.660000000000000142e+00,8.839999999999999858e+00,3.702787975577494228e-02,3.228392726863210660e-01,1.962254721724879584e-06,2.442425712124677953e-06,7.723566554479034303e-08,7.549354005650989130e+00,4.459966496507194123e+00
1.008000000000000007e+00,1.209999999999999964e+00,9.349999999999999645e+00,7.990000000000000213e+00,3.422726077055066041e-02,1.389339402569236825e-01,4.896370917260187916e+00,6.488604603047424035e+00,6.661824300553966793e+00,1.990918072716634115e-06,3.388279178663855973e+00
1.203000000000000069e+00,2.330000000000000071e+00,1.049000000000000021e+01,1.121000000000000085e+01,5.346260492545529264e-02,2.452658394574612211e-01,4.585787644386422294e-08,6.729395784717128848e+00,1.975083650233206713e-09,3.686460463425258641e-09,8.579290784368924783e-01
1.012999999999999901e+00,5.799999999999999600e-01,5.349999999999999645e+00,6.580000000000000071e+00,5.269394192496786034e-02,3.005954838899634884e-01,0.000000000000000000e+00,1.475390920437876405e-10,8.881784197001248379e-16,8.881784197001248379e-16,3.912021403254011265e+00
0.000000000000000000e+00,1.520000000000000018e+00,1.757999999999999829e+01,1.497000000000000064e+01,5.880548667590679984e-02,3.434085938038573538e-01,3.658243385212464891e-07,7.079022718077157883e+00,5.874418868969266657e-07,9.911920732390861395e-07,2.954488228834498909e+00
1.088000000000000078e+00,3.200000000000000067e-01,1.659999999999999920e+00,2.299999999999999822e+00,1.745072951053612542e-02,8.742645703628548759e-02,2.833411501406602953e-09,4.790116938246584688e+00,5.913403100346622360e-11,6.348255254804629653e-13,5.213219413255030688e+00
1.000000000000000000e+00,4.199999999999999845e-01,3.759999999999999787e+00,9.380000000000000782e+00,1.994668167884230264e-02,6.107532362979180979e-02,9.034685480181747628e-08,1.448909083217307022e-07,1.566127482093029530e-08,3.481396799083008714e-08,6.131225759714702406e+00
1.298999999999999932e+00,1.900000000000000022e-01,1.429999999999999938e+00,1.359999999999999964e+01,3.382569395331033041e-02,4.168068718229444025e-01,6.373088433324697988e+00,4.714825396642116019e-08,8.083100852049335208e-10,2.037234005168430723e-08,5.940527441847453183e+00
1.141999999999999904e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.777540470129058095e-08,6.546308487257501696e+00,5.144129997616865874e-09,1.704919924027273731e-08,4.854622801876279148e+00
1.181000000000000050e+00,2.000000000000000111e-01,1.110000000000000098e+00,8.009999999999999787e+00,5.994188806195468316e-02,6.238692683503022085e-01,2.348550242893926792e-10,5.287033032198708051e-10,4.268585485069691571e-12,1.627542545166249899e-11,5.921577928744314434e+00
